"// SOMLIT somlit.fr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"// hydro 49e25aa808a84afd";2025-09-10;13:00:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID_SITE;DATE;HEURE;COEF_MAREE;MAREE;PROF_TEXT;PROF_NUM;nomSite*;gpsLat*;gpsLong*;T;qT;S;qS;O;qO;PH;qPH;NH4;qNH4;NO3;qNO3;NO2;qNO2;PO4;qPO4;SIOH4;qSIOH4;COP;qCOP;NOP;qNOP;MES;qMES;CHLA;qCHLA
//;(yyyy-mm-dd);(hh:mm:ss);-;-;-;m;;(wgs84);(wgs84);°C;;PSU;;ml/l;;;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µg/l;;µg/l;;mg/l;;µg/l;
10;2021-10-19;07:05:31;0.00;inc;F;24.00;Sola;42.4883;3.145;17.738;2;38.167;2;5.10;2;7.690;3;0.023;6;0.10;6;0.01;0;0.03;6;0.83;6;62.424;2;8.888;2;1.443;6;0.39;6
10;2021-10-26;06:33:28;0.00;inc;S;3.00;Sola;42.4883;3.145;17.879;2;38.020;2;5.21;6;7.983;6;0.072;6;0.07;6;0.02;2;0.05;6;1.20;6;106.987;2;15.941;2;1.903;6;0.42;6
10;2021-10-26;06:34:07;0.00;inc;F;24.00;Sola;42.4883;3.145;17.768;2;38.095;2;5.22;6;7.978;6;0.094;6;0.12;6;0.04;6;0.05;6;1.30;6;128.772;2;16.663;2;1.740;6;0.41;6
10;2021-11-02;07:43:53;0.00;inc;S;3.00;Sola;42.4883;3.145;18.343;2;38.084;2;5.18;6;7.995;2;0.112;6;0.02;0;0.01;2;0.03;2;1.28;6;100.974;2;14.632;2;3.729;6;0.49;6
10;2021-11-02;07:44:32;0.00;inc;F;24.00;Sola;42.4883;3.145;18.077;2;38.125;2;5.16;6;7.984;6;0.168;6;0.02;0;0.03;2;0.06;6;1.35;6;104.956;2;13.488;2;2.140;6;0.48;6
10;2021-11-09;07:30:57;0.00;inc;S;3.00;Sola;42.4883;3.145;16.577;2;38.140;2;5.39;6;7.990;6;0.127;6;0.09;2;0.04;6;0.05;6;1.57;6;97.208;2;15.706;2;3.748;6;0.62;6
10;2021-11-09;07:31:37;0.00;inc;F;24.00;Sola;42.4883;3.145;16.484;2;38.151;2;5.46;6;7.986;6;0.133;6;0.12;2;0.04;6;0.05;6;1.65;6;97.208;2;13.976;2;5.465;6;0.69;6
10;2021-11-16;07:50:53;0.00;inc;S;3.00;Sola;42.4883;3.145;16.033;2;37.866;2;5.52;6;7.840;3;0.134;6;0.44;6;0.04;2;0.06;6;1.63;6;136.576;2;22.790;2;1.690;6;0.79;6
10;2021-11-16;07:51:36;0.00;inc;F;24.00;Sola;42.4883;3.145;16.071;2;37.888;2;5.43;6;7.850;3;0.139;6;0.42;6;0.04;6;0.05;6;1.54;6;74.762;2;11.565;2;2.168;6;0.74;6
10;2021-11-23;07:46:40;0.00;inc;S;3.00;Sola;42.4883;3.145;16.055;2;38.030;2;5.48;6;7.978;6;0.069;6;0.24;6;0.04;2;0.03;2;0.70;6;85.107;2;14.695;2;0.880;6;0.49;6
10;2021-11-23;07:47:31;0.00;inc;F;24.00;Sola;42.4883;3.145;16.118;2;38.058;2;5.43;6;7.984;6;0.069;6;0.16;6;0.05;6;0.03;2;0.69;6;107.833;2;18.412;2;0.790;6;0.51;6
10;2021-11-30;07:53:01;0.00;inc;S;3.00;Sola;42.4883;3.145;14.635;2;37.975;2;5.48;6;7.960;6;0.110;6;0.41;2;0.09;6;0.04;6;1.25;6;83.748;2;12.320;2;1.086;6;0.55;6
10;2021-11-30;07:53:43;0.00;inc;F;24.00;Sola;42.4883;3.145;14.714;2;38.021;2;5.49;6;7.958;6;0.107;6;0.60;6;0.09;6;0.04;6;1.67;6;78.432;2;11.848;2;1.651;6;0.59;6
10;2021-12-09;07:28:42;0.00;inc;S;3.00;Sola;42.4883;3.145;14.595;2;38.119;2;5.46;6;7.955;6;0.024;6;0.62;6;0.13;6;0.03;2;1.15;6;48.085;2;6.938;2;999999;9;0.36;6
10;2021-12-09;07:29:23;0.00;inc;F;24.00;Sola;42.4883;3.145;14.442;2;38.164;2;5.47;6;7.951;6;0.033;6;0.64;6;0.15;6;0.04;6;1.21;6;53.455;2;7.663;2;1.222;6;0.50;6
10;2021-12-14;07:37:44;0.00;inc;S;3.00;Sola;42.4883;3.145;13.719;2;37.979;2;5.63;6;7.947;6;0.024;6;0.48;6;0.16;6;0.05;6;1.34;6;90.494;2;10.829;2;1.045;6;0.80;6
10;2021-12-14;07:38:38;0.00;inc;F;24.00;Sola;42.4883;3.145;13.797;2;38.130;2;5.61;6;7.946;6;0.019;6;0.47;6;0.16;6;0.05;6;1.34;6;67.403;2;9.738;2;1.520;6;0.77;6
10;2022-01-04;07:39:08;0.00;inc;S;3.00;Sola;42.4883;3.145;13.053;2;37.678;2;5.83;6;7.954;6;0.113;6;0.59;6;0.15;6;0.04;6;0.24;6;177.037;2;24.499;2;2.959;6;1.78;6
10;2022-01-04;07:39:47;0.00;inc;F;24.00;Sola;42.4883;3.145;13.292;2;37.837;2;5.71;6;7.959;6;0.110;6;0.46;6;0.17;6;0.04;6;0.33;6;115.402;2;16.180;2;2.400;2;1.82;6
10;2022-01-11;07:30:24;0.00;inc;S;3.00;Sola;42.4883;3.145;11.986;2;37.544;2;5.87;6;7.954;6;0.079;6;0.70;6;0.17;6;0.04;6;0.25;6;126.239;2;16.175;2;1.596;6;1.59;6
10;2022-01-11;07:31:20;0.00;inc;F;24.00;Sola;42.4883;3.145;12.050;2;37.584;2;5.83;6;7.951;6;0.086;6;0.72;6;0.16;6;0.04;6;0.24;6;109.450;2;14.443;2;1.315;6;1.75;6
10;2022-01-18;07:40:13;0.00;inc;S;3.00;Sola;42.4883;3.145;12.388;2;37.900;2;5.80;6;7.942;6;0.026;6;0.62;6;0.23;6;0.03;6;0.52;6;114.129;2;19.428;2;1.740;2;1.20;6
10;2022-01-18;07:40:51;0.00;inc;F;24.00;Sola;42.4883;3.145;12.362;2;37.925;2;5.82;6;7.943;6;0.020;6;0.62;6;0.22;6;0.03;6;0.47;6;87.629;2;12.320;2;2.320;2;1.34;6
10;2022-02-02;08:08:41;0.00;inc;S;3.00;Sola;42.4883;3.145;11.590;2;37.872;2;6.08;6;7.932;6;0.034;6;0.66;6;0.23;6;0.04;6;0.51;6;161.672;2;22.667;2;2.533;6;1.41;6
10;2022-02-02;08:09:23;0.00;inc;F;24.00;Sola;42.4883;3.145;11.492;2;37.863;2;6.04;6;7.932;6;0.033;6;0.65;6;0.24;6;0.03;6;0.51;6;166.899;2;28.751;2;2.400;2;1.65;6
10;2022-02-08;07:27:20;0.00;inc;S;3.00;Sola;42.4883;3.145;13.162;2;38.121;2;5.70;6;7.924;6;0.016;6;1.21;6;0.27;6;0.04;6;1.14;6;93.547;2;13.481;2;1.500;2;0.76;6
10;2022-02-08;07:28:01;0.00;inc;F;24.00;Sola;42.4883;3.145;13.065;2;38.179;2;5.73;6;7.928;6;0.019;6;1.13;6;0.26;6;0.04;2;1.10;6;94.153;2;12.113;2;1.863;6;0.65;6
10;2022-02-16;07:57:35;0.00;inc;S;3.00;Sola;42.4883;3.145;11.459;2;37.821;2;6.09;2;7.929;6;0.040;6;0.50;6;0.28;6;0.03;6;0.58;6;183.124;2;23.886;2;1.255;6;1.01;6
10;2022-02-16;07:58:26;0.00;inc;F;24.00;Sola;42.4883;3.145;11.529;2;37.910;2;6.06;2;7.921;6;0.047;6;0.46;6;0.28;6;0.03;6;0.49;6;92.815;2;14.034;2;1.494;6;0.99;6
10;2022-02-21;08:10:50;0.00;inc;S;3.00;Sola;42.4883;3.145;11.904;2;37.938;2;6.04;6;7.922;6;0.011;6;0.49;6;0.30;6;0.03;2;0.97;6;149.358;2;22.247;2;0.973;6;1.13;6
10;2022-02-21;08:11:29;0.00;inc;F;24.00;Sola;42.4883;3.145;11.791;2;37.965;2;5.98;6;7.917;6;0.038;6;0.53;6;0.32;6;0.04;6;0.94;6;114.006;2;16.493;2;1.003;6;1.05;6
10;2022-03-01;07:35:04;0.00;inc;S;3.00;Sola;42.4883;3.145;12.096;2;37.992;2;6.03;6;7.922;6;0.023;6;0.61;6;0.31;6;0.04;6;1.05;6;109.599;2;15.913;2;1.039;6;0.79;6
10;2022-03-01;07:35:43;0.00;inc;F;24.00;Sola;42.4883;3.145;12.009;2;38.050;2;6.01;6;7.918;6;0.043;6;0.55;6;0.33;6;0.05;6;1.04;6;98.132;2;13.386;2;0.879;6;0.67;6
10;2022-03-08;07:33:56;0.00;inc;S;3.00;Sola;42.4883;3.145;11.517;2;37.825;2;6.05;6;7.920;6;0.069;6;0.51;6;0.27;6;0.03;2;0.88;6;111.699;2;18.002;2;0.968;6;0.99;6
10;2022-03-08;07:34:36;0.00;inc;F;24.00;Sola;42.4883;3.145;11.524;2;37.875;2;5.94;6;7.917;6;0.071;6;0.51;6;0.27;6;0.03;6;0.86;6;88.394;2;11.172;2;1.312;6;0.98;6
10;2022-03-16;07:30:58;0.00;inc;S;3.00;Sola;42.4883;3.145;11.689;2;35.986;2;6.26;6;7.984;6;0.414;6;3.76;6;0.40;6;0.33;6;6.96;6;219.279;2;27.344;2;7.940;2;1.32;6
10;2022-03-16;07:31:37;0.00;inc;F;24.00;Sola;42.4883;3.145;12.005;2;37.560;2;6.02;6;7.917;6;0.167;6;1.36;6;0.53;6;0.47;2;0.84;2;231.471;2;31.980;2;19.553;6;1.94;6
10;2022-03-22;07:27:33;0.00;inc;S;3.00;Sola;42.4883;3.145;12.040;2;37.027;2;6.10;2;7.911;6;0.106;6;2.28;6;0.49;6;0.11;6;3.11;6;106.398;2;16.508;2;2.671;6;1.20;6
10;2022-03-22;07:28:14;0.00;inc;F;24.00;Sola;42.4883;3.145;12.034;2;37.366;2;6.02;6;7.904;6;0.110;6;2.08;6;0.59;6;0.14;2;2.54;6;165.187;2;21.771;2;3.945;6;0.98;6
10;2022-03-29;06:27:39;0.00;inc;S;3.00;Sola;42.4883;3.145;11.945;2;36.616;2;5.87;6;7.913;6;0.276;6;3.02;6;0.47;6;0.08;6;1.83;6;999999;5;999999;5;1.944;6;3.00;6
10;2022-03-29;06:28:12;0.00;inc;F;24.00;Sola;42.4883;3.145;12.274;2;37.924;2;5.61;6;7.892;6;0.025;6;2.40;6;0.32;6;0.13;6;2.10;6;999999;5;999999;5;2.295;6;0.33;6
10;2022-04-05;06:33:06;0.00;inc;S;3.00;Sola;42.4883;3.145;11.957;2;37.126;2;5.98;6;7.933;6;0.033;6;1.66;6;0.21;6;0.07;2;0.76;6;177.273;2;26.872;2;999999;9;2.69;6
10;2022-04-05;06:34:05;0.00;inc;F;24.00;Sola;42.4883;3.145;12.109;2;37.239;2;5.74;6;7.919;6;0.097;6;2.16;6;0.24;6;0.11;2;1.25;6;152.047;2;23.350;2;2.400;2;1.99;6
10;2022-04-12;06:46:17;0.00;inc;S;3.00;Sola;42.4883;3.145;13.271;2;38.266;2;5.71;6;7.915;6;0.082;6;2.42;6;0.34;6;0.12;2;2.60;6;89.729;2;14.251;2;1.851;6;0.70;6
10;2022-04-12;06:46:49;0.00;inc;F;24.00;Sola;42.4883;3.145;13.252;2;38.362;2;5.48;6;7.909;6;0.060;6;3.23;6;0.44;6;0.20;6;2.68;6;69.458;2;8.714;2;2.603;6;0.29;6
10;2022-04-19;06:45:31;0.00;inc;S;3.00;Sola;42.4883;3.145;13.839;2;37.649;2;6.00;6;7.946;6;0.124;6;0.16;6;0.03;2;0.03;6;0.06;6;145.989;2;20.143;2;1.138;6;1.53;6
10;2022-04-19;06:46:06;0.00;inc;F;24.00;Sola;42.4883;3.145;13.869;2;37.762;2;5.99;6;7.943;6;0.151;6;0.21;6;0.04;2;0.02;2;0.09;6;164.370;2;27.030;2;1.003;6;1.63;6
10;2022-04-25;06:21:26;0.00;inc;S;3.00;Sola;42.4883;3.145;13.848;2;37.770;2;5.82;6;7.936;6;0.114;6;0.56;6;0.08;6;0.00;0;0.79;6;95.492;2;19.153;2;0.740;6;0.51;6
10;2022-04-25;06:22:01;0.00;inc;F;24.00;Sola;42.4883;3.145;13.619;2;37.968;2;5.70;6;7.920;6;0.244;6;0.92;6;0.18;6;0.03;2;1.16;6;120.106;2;21.201;2;1.506;6;0.71;6
10;2022-05-04;09:45:43;0.00;inc;S;3.00;Sola;42.4883;3.145;15.509;2;37.570;2;5.81;6;7.939;6;0.016;6;0.29;6;0.05;6;0.00;0;0.99;6;96.381;2;18.451;2;0.967;6;0.40;6
10;2022-05-04;09:46:18;0.00;inc;F;24.00;Sola;42.4883;3.145;13.707;2;37.936;2;5.90;6;7.924;6;0.047;6;0.66;6;0.13;6;0.01;2;1.09;6;95.703;2;19.448;2;0.800;6;0.45;6
10;2022-05-11;06:45:00;0.00;inc;S;3.00;Sola;42.4883;3.145;18.835;2;37.313;2;6.02;6;999999;9;0.083;6;0.46;6;0.06;6;0.00;0;1.04;6;83.918;2;17.516;2;1.645;6;0.33;6
10;2022-05-11;06:46:00;0.00;inc;F;24.00;Sola;42.4883;3.145;13.617;2;37.975;2;5.85;6;999999;9;0.127;6;0.58;6;0.07;6;0.00;0;0.99;6;85.205;2;14.714;2;1.725;6;0.15;6
10;2022-05-18;06:43:30;0.00;inc;S;3.00;Sola;42.4883;3.145;20.520;2;36.543;2;5.94;2;7.957;6;0.047;6;0.65;6;0.06;6;0.01;0;0.84;6;134.101;2;24.120;2;2.293;6;0.72;6
10;2022-05-18;06:44:24;0.00;inc;F;24.00;Sola;42.4883;3.145;15.164;2;37.863;2;5.58;2;7.907;6;0.190;6;0.71;6;0.34;6;0.04;2;2.22;6;175.478;2;30.691;2;2.480;6;1.18;6
10;2022-05-24;06:25:11;0.00;inc;S;3.00;Sola;42.4883;3.145;999999;9;999999;9;5.61;6;8.000;6;0.064;6;0.72;6;0.06;6;0.01;0;0.74;6;159.403;2;27.638;2;1.193;6;0.90;6
10;2022-05-24;06:26:18;0.00;inc;F;24.00;Sola;42.4883;3.145;999999;9;999999;9;999999;1;7.945;6;0.124;6;0.32;6;0.08;6;0.02;2;0.94;6;107.660;2;15.903;2;1.755;6;1.01;6
10;2022-05-31;06:38:42;0.00;inc;S;3.00;Sola;42.4883;3.145;18.691;2;37.501;2;5.54;6;999999;9;0.008;6;0.03;2;0.01;2;0.01;6;0.16;6;171.457;2;23.534;2;1.075;6;0.65;6
10;2022-05-31;06:39:19;0.00;inc;F;24.00;Sola;42.4883;3.145;16.448;2;37.961;2;5.29;6;999999;9;0.118;6;0.79;6;0.15;6;0.04;6;1.20;6;134.559;2;17.499;2;2.508;6;1.47;6
10;2022-06-07;06:50:46;0.00;inc;S;3.00;Sola;42.4883;3.145;19.963;2;37.780;2;999999;9;999999;9;0.005;6;0.00;0;0.01;0;0.02;2;0.46;6;168.269;2;22.943;2;1.847;6;0.38;6
10;2022-06-07;06:51:21;0.00;inc;F;24.00;Sola;42.4883;3.145;15.111;2;38.138;2;999999;9;999999;9;0.014;6;0.07;0;0.02;6;0.05;2;0.15;6;188.709;2;21.795;2;0.865;6;1.35;6
10;2022-06-14;06:23:00;0.00;inc;S;3.00;Sola;42.4883;3.145;20.902;2;37.760;2;5.36;2;7.989;6;0.012;6;0.00;0;0.01;0;0.02;2;0.08;6;165.484;2;17.376;2;1.752;6;0.25;6
10;2022-06-14;06:23:00;0.00;inc;F;24.00;Sola;42.4883;3.145;14.142;2;38.174;2;5.68;6;7.923;6;0.034;6;0.23;6;0.12;6;0.04;6;0.86;6;172.704;2;25.289;2;1.405;6;1.03;6
10;2022-06-21;06:27:16;0.00;inc;S;3.00;Sola;42.4883;3.145;15.775;2;38.251;2;5.77;6;999999;9;0.002;0;0.01;0;0.01;2;0.03;2;0.48;6;193.346;2;29.899;2;1.160;6;0.63;6
10;2022-06-21;06:27:55;0.00;inc;F;24.00;Sola;42.4883;3.145;14.947;2;38.175;2;5.68;6;999999;9;0.037;6;0.05;6;0.07;6;0.06;6;0.63;6;120.694;2;14.675;2;1.348;6;1.01;6
10;2022-06-28;07:09:46;0.00;inc;S;3.00;Sola;42.4883;3.145;22.823;2;37.598;2;4.98;6;7.993;6;0.006;6;0.01;0;0.00;0;0.04;2;0.47;6;139.086;2;20.611;2;0.805;6;0.34;6
10;2022-06-28;07:10:30;0.00;inc;F;24.00;Sola;42.4883;3.145;21.908;6;37.814;6;5.12;6;7.987;6;0.029;6;0.10;6;0.00;0;0.05;2;0.52;6;445.498;2;65.928;2;1.940;2;0.28;6
10;2022-07-05;06:27:36;0.00;inc;S;3.00;Sola;42.4883;3.145;22.235;2;37.840;2;4.98;6;7.990;6;0.008;6;0.00;0;0.00;0;0.01;6;0.33;6;119.411;2;16.696;2;0.688;6;0.16;6
10;2022-07-05;06:28:24;0.00;inc;F;24.00;Sola;42.4883;3.145;19.408;2;38.184;2;5.53;2;7.969;6;0.012;6;0.00;0;0.00;0;0.02;2;0.98;6;134.579;2;14.757;2;1.810;2;0.27;6
10;2022-07-12;06:26:34;0.00;inc;S;3.00;Sola;42.4883;3.145;22.756;2;38.007;2;4.99;6;7.991;6;0.014;6;0.02;0;0.00;0;0.03;2;0.35;6;115.840;2;17.369;2;0.646;6;0.17;6
10;2022-07-12;06:27:09;0.00;inc;F;24.00;Sola;42.4883;3.145;14.758;2;38.441;2;5.45;6;7.917;6;0.008;6;0.11;6;0.07;6;0.05;2;2.43;6;124.056;2;19.410;2;1.190;6;0.51;6
10;2022-07-19;06:31:19;0.00;inc;S;3.00;Sola;42.4883;3.145;24.513;2;38.024;2;5.00;6;7.984;6;0.014;6;0.00;0;0.00;0;0.02;2;0.68;6;105.857;2;16.293;2;1.570;6;0.22;6
10;2022-07-19;06:31:54;0.00;inc;F;24.00;Sola;42.4883;3.145;17.067;2;38.377;2;5.73;6;7.944;6;0.006;6;0.00;0;0.00;0;0.02;6;1.86;6;74.013;2;10.819;2;0.800;6;0.27;6
10;2022-07-26;06:48:30;0.00;inc;S;3.00;Sola;42.4883;3.145;24.713;2;37.948;2;4.76;6;8.009;6;0.001;0;0.00;0;0.00;0;0.01;2;0.18;6;93.823;2;14.941;2;0.660;6;0.19;6
10;2022-07-26;06:49:06;0.00;inc;F;24.00;Sola;42.4883;3.145;21.008;6;38.969;6;5.21;6;7.970;6;0.005;6;0.00;0;0.00;0;0.05;6;1.07;6;134.128;2;21.563;2;1.603;6;0.33;6
10;2022-08-02;07:02:34;0.00;inc;S;3.00;Sola;42.4883;3.145;23.872;2;38.146;2;4.78;6;7.987;6;0.005;6;0.00;0;0.00;0;0.01;0;0.26;6;81.654;2;12.503;2;0.998;6;0.15;6
10;2022-08-02;07:03:17;0.00;inc;F;24.00;Sola;42.4883;3.145;14.982;2;38.455;2;5.18;6;7.913;6;0.003;6;0.00;0;0.01;0;0.03;6;2.26;6;130.047;2;22.604;2;4.061;6;0.36;6
10;2022-08-09;07:05:13;0.00;inc;S;3.00;Sola;42.4883;3.145;24.000;2;38.158;2;4.91;6;999999;9;0.027;6;0.00;0;0.00;0;0.01;0;0.33;6;64.321;2;10.319;2;1.708;6;0.14;6
10;2022-08-09;07:06:00;0.00;inc;F;24.00;Sola;42.4883;3.145;15.987;2;38.153;2;5.20;6;999999;9;0.019;6;0.00;0;0.00;0;0.03;2;0.99;6;88.197;2;11.747;2;1.677;6;0.19;6
10;2022-08-16;08:17:46;0.00;inc;S;3.00;Sola;42.4883;3.145;25.167;2;38.178;2;4.84;6;7.995;6;0.015;6;0.00;0;0.00;0;0.01;2;0.52;6;59.653;2;9.455;2;0.647;6;0.19;6
10;2022-08-16;08:18:36;0.00;inc;F;24.00;Sola;42.4883;3.145;23.890;2;38.292;2;4.81;3;7.979;6;0.021;6;0.00;0;0.00;0;0.00;0;0.73;6;78.051;2;11.848;2;0.848;6;0.30;6
10;2022-08-23;07:02:14;0.00;inc;S;3.00;Sola;42.4883;3.145;23.960;2;37.935;2;4.82;6;8.009;6;0.011;6;0.00;0;0.00;0;0.01;0;0.28;6;113.759;2;17.984;2;1.003;6;0.22;6
10;2022-08-23;07:02:50;0.00;inc;F;24.00;Sola;42.4883;3.145;23.635;2;37.996;2;4.81;3;8.005;6;0.022;6;0.00;0;0.00;0;0.02;2;0.30;6;91.393;2;13.496;2;1.185;6;0.25;6
10;2022-08-30;06:50:36;0.00;inc;S;3.00;Sola;42.4883;3.145;23.440;2;38.108;2;4.91;6;8.007;6;0.012;6;0.02;2;0.00;0;0.01;2;0.55;6;80.737;2;12.122;2;0.957;6;0.17;6
10;2022-08-30;06:51:10;0.00;inc;F;24.00;Sola;42.4883;3.145;17.587;2;38.264;2;5.64;6;7.963;6;0.014;6;0.00;0;0.00;0;0.02;2;1.18;6;64.704;2;9.128;2;0.726;6;0.23;6
10;2022-09-06;06:33:32;0.00;inc;S;3.00;Sola;42.4883;3.145;23.705;2;38.087;2;4.88;6;8.010;6;0.006;6;0.00;0;0.01;0;0.01;2;0.52;6;112.408;2;18.726;2;0.481;6;0.20;6
10;2022-09-06;06:34:07;0.00;inc;F;24.00;Sola;42.4883;3.145;21.036;2;38.199;2;5.06;6;7.990;6;0.010;6;0.00;0;0.01;0;0.02;2;0.73;6;118.246;2;20.029;2;1.100;6;0.23;6
10;2022-09-13;06:42:49;0.00;inc;S;3.00;Sola;42.4883;3.145;24.075;2;38.012;2;4.83;6;999999;9;0.056;6;0.01;0;0.01;0;0.02;2;0.61;6;108.000;2;16.000;2;0.903;6;0.18;6
10;2022-09-13;06:43:26;0.00;inc;F;24.00;Sola;42.4883;3.145;21.130;2;38.289;2;4.94;6;999999;9;0.028;6;0.01;0;0.01;0;0.02;6;0.63;6;80.000;2;8.000;2;0.947;6;0.30;6
10;2022-09-20;06:26:36;0.00;inc;S;3.00;Sola;42.4883;3.145;22.681;2;38.088;2;4.88;6;999999;9;0.011;6;0.06;2;0.01;0;0.02;2;1.40;6;78.000;2;11.000;2;1.098;6;0.17;6
10;2022-09-20;06:27:11;0.00;inc;F;24.00;Sola;42.4883;3.145;21.615;2;38.186;2;4.94;6;999999;9;0.039;6;0.28;6;0.03;2;0.04;6;0.98;6;91.000;2;13.000;2;0.987;6;0.32;6
10;2022-09-27;06:27:06;0.00;inc;S;3.00;Sola;42.4883;3.145;20.869;2;38.130;2;5.06;6;999999;9;0.051;6;0.03;2;0.02;6;0.04;6;0.73;6;126.000;2;18.000;2;1.210;6;0.26;6
10;2022-09-27;06:27:53;0.00;inc;F;24.00;Sola;42.4883;3.145;20.930;2;38.173;2;5.06;6;999999;9;0.048;6;0.01;0;0.01;2;0.05;6;0.73;6;94.000;2;15.000;2;1.763;6;0.25;6
10;2022-10-03;07:12:16;0.00;inc;S;3.00;Sola;42.4883;3.145;20.552;2;38.290;2;5.02;6;999999;9;0.011;6;0.02;2;0.01;0;0.03;2;0.73;6;92.000;2;14.000;2;1.068;6;0.24;6
10;2022-10-03;07:12:56;0.00;inc;F;24.00;Sola;42.4883;3.145;17.981;2;38.251;2;5.00;6;999999;9;0.011;6;0.71;6;0.03;6;0.05;6;1.39;6;85.000;2;12.000;2;1.513;6;0.44;6
10;2022-10-12;06:30:04;0.00;inc;S;3.00;Sola;42.4883;3.145;21.211;2;38.207;2;5.03;6;8.020;6;0.012;6;0.03;6;0.01;0;0.03;6;0.63;6;136.000;2;19.000;2;1.137;6;0.22;6
10;2022-10-12;06:30:38;0.00;inc;F;24.00;Sola;42.4883;3.145;19.207;2;38.291;2;5.27;6;7.990;6;0.027;6;0.06;6;0.01;6;0.04;2;0.82;6;110.000;2;14.000;2;1.567;6;0.30;6
10;2022-10-25;06:23:40;0.00;inc;S;3.00;Sola;42.4883;3.145;20.204;2;38.056;2;5.11;6;8.000;6;0.090;6;0.06;6;0.02;6;0.05;2;1.07;6;115.000;2;13.000;2;0.915;6;0.44;6
10;2022-10-25;06:24:16;0.00;inc;F;24.00;Sola;42.4883;3.145;20.189;2;38.052;2;5.09;6;8.000;6;0.101;6;0.11;6;0.02;6;0.05;6;1.06;6;100.000;2;11.000;2;1.273;6;0.45;6
10;2022-11-02;07:14:22;0.00;inc;S;3.00;Sola;42.4883;3.145;19.854;2;38.136;2;5.13;6;7.989;6;0.089;2;0.16;6;0.04;6;0.04;2;0.97;6;106.000;2;12.000;2;1.580;6;0.62;2
10;2022-11-02;07:14:56;0.00;inc;F;24.00;Sola;42.4883;3.145;19.834;2;38.151;2;5.09;6;7.991;6;0.101;2;0.14;6;0.04;6;0.04;6;0.94;6;143.000;2;22.000;2;4.590;6;0.48;6
10;2022-11-05;07:24:46;0.00;inc;S;3.00;Sola;42.4883;3.145;19.497;2;38.050;2;5.17;6;7.947;6;0.307;6;0.19;6;0.04;6;0.02;6;1.56;6;999999;5;999999;5;0.740;2;0.36;6
10;2022-11-05;07:25:29;0.00;inc;F;24.00;Sola;42.4883;3.145;19.366;2;38.225;2;5.00;6;7.931;6;0.469;6;0.30;6;0.11;6;0.07;6;2.57;6;999999;5;999999;5;2.654;6;0.20;6
10;2022-11-08;07:29:18;0.00;inc;S;3.00;Sola;42.4883;3.145;18.352;2;38.106;2;5.26;6;7.988;6;0.073;6;0.13;6;0.03;6;0.03;2;0.65;6;103.000;2;14.000;2;2.121;6;0.50;6
10;2022-11-08;07:29:51;0.00;inc;F;24.00;Sola;42.4883;3.145;17.564;2;38.180;2;5.16;6;7.978;6;0.032;6;0.05;2;0.02;6;0.01;2;0.69;6;82.000;2;10.000;2;1.240;6;0.31;6
10;2022-11-12;07:39:58;0.00;inc;S;3.00;Sola;42.4883;3.145;18.298;2;36.697;2;5.97;6;7.978;6;0.222;6;1.01;6;0.07;6;0.03;2;0.83;6;999999;5;999999;5;1.537;6;1.53;2
10;2022-11-12;07:40:46;0.00;inc;F;24.00;Sola;42.4883;3.145;18.429;2;36.714;2;5.96;6;7.977;6;0.232;6;1.00;6;0.07;6;0.02;2;0.88;6;999999;5;999999;5;1.334;6;1.40;6
10;2022-11-15;07:24:45;0.00;inc;S;3.00;Sola;42.4883;3.145;18.386;2;38.100;2;5.21;6;7.990;6;0.085;6;0.06;2;0.05;6;0.03;2;0.65;6;113.000;2;15.000;2;2.023;6;0.67;6
10;2022-11-15;07:25:20;0.00;inc;F;24.00;Sola;42.4883;3.145;18.449;2;38.172;2;5.24;6;7.986;6;0.089;6;0.09;2;0.05;6;0.05;6;0.79;6;108.000;2;13.000;2;2.483;6;0.51;6
10;2022-11-19;07:33:22;0.00;inc;S;3.00;Sola;42.4883;3.145;18.131;2;37.935;2;5.39;6;7.954;6;0.068;6;0.15;2;0.04;6;0.02;2;0.99;6;999999;5;999999;5;0.900;2;0.60;6
10;2022-11-19;07:34:05;0.00;inc;F;24.00;Sola;42.4883;3.145;18.194;2;37.980;2;5.39;6;7.958;6;0.057;6;0.11;6;0.04;6;0.01;6;0.94;6;999999;5;999999;5;1.308;6;0.44;6
10;2022-11-22;07:31:31;0.00;inc;S;3.00;Sola;42.4883;3.145;17.225;2;38.175;2;5.25;6;7.984;6;0.094;6;0.06;2;0.03;6;0.04;2;0.92;6;95.000;2;14.000;2;1.393;6;0.53;6
10;2022-11-22;07:32:10;0.00;inc;F;24.00;Sola;42.4883;3.145;17.348;2;38.233;2;5.24;6;7.985;6;0.094;6;0.07;6;0.04;6;0.04;6;0.84;6;73.000;2;12.000;2;1.778;6;0.51;6
10;2022-11-25;07:36:29;0.00;inc;S;3.00;Sola;42.4883;3.145;16.904;2;38.029;2;5.49;6;7.938;6;0.017;6;0.31;2;0.05;6;0.01;0;1.04;6;999999;5;999999;5;1.272;6;0.60;6
